alcohol,average_wages,cancer,employment_rate,happiness,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time,hours_worked,gdp,education
9.4,40.6,239.3,74.6,,80.8,19.3,NLD,47.2,1420,22.6,7667.5,8.9,2009.0,1420.0,736694.4928,73.395994
9.4,40.6,239.3,74.6,,80.8,19.3,NLD,47.2,1420,22.6,7667.5,8.9,2009.0,1420.0,44567.119952,73.395994
9.1,40.6,240.1,73.9,,81,,NLD,48.2,1420,20.9,7922.2,9.2,2010.0,1420.0,748362.36,72.973577
9.1,40.6,240.1,73.9,,81,,NLD,48.2,1420,20.9,7922.2,9.2,2010.0,1420.0,45041.369847,72.973577
9,40.2,237.6,74.2,,81.3,,NLD,48.2,1420,20.8,7999.3,9.5,2011.0,1420.0,777880.9073,72.284014
9,40.2,237.6,74.2,,81.3,,NLD,48.2,1420,20.8,7999.3,9.5,2011.0,1420.0,46599.227659,72.284014
9.1,39,235,74.3,,81.2,19.5,NLD,47.9,1411,18.4,8094.3,10,2012.0,1411.0,792041.8276,73.423504
9.1,39,235,74.3,,81.2,19.5,NLD,47.9,1411,18.4,8094.3,10,2012.0,1411.0,47271.968226,73.423504
8.7,41.9,224.3,73.6,,81.4,19.7,NLD,45.6,1415,18.5,8160.9,10.5,2013.0,1415.0,827475.7879,75.795181
8.7,41.9,224.3,73.6,,81.4,19.7,NLD,45.6,1415,18.5,8160.9,10.5,2013.0,1415.0,49242.786711,75.795181
8.4,41.5,222.6,73.1,,81.8,20,NLD,48.2,1426,19.1,8088,10.4,2014.0,1426.0,830318.4298,75.901432
8.4,41.5,222.6,73.1,,81.8,20,NLD,48.2,1426,19.1,8088,10.4,2014.0,1426.0,49233.230349,75.901432
8.3,41.1,223.6,74.2,,81.6,,NLD,47.4,1426,19,8069.1,10.5,2015.0,1426.0,852113.2649,76.399576
8.3,41.1,223.6,74.2,,81.6,,NLD,47.4,1426,19,8069.1,10.5,2015.0,1426.0,50301.845624,76.399576
8.2,41.1,224.6,74.8,,81.6,19.8,NLD,47.6,1438,18,,10.5,2016.0,1438.0,874311.8729,77.0667
8.2,41.1,224.6,74.8,,81.6,19.8,NLD,47.6,1438,18,,10.5,2016.0,1438.0,51339.511031,77.0667
8.3,41.2,,75.8,,81.8,,NLD,47.3,1435,16.8,,,2017.0,1435.0,933708.218,78.381941
8.3,41.2,,75.8,,81.8,,NLD,47.3,1435,16.8,,,2017.0,1435.0,54504.011325,78.381941
6.6,44.7,217.1,76.8,,80.6,19.1,NOR,,1426,22,11868.7,10.5,2007.0,1426.0,263131.0051,78.92555
6.6,44.7,217.1,76.8,,80.6,19.1,NOR,,1426,22,11868.7,10.5,2007.0,1426.0,55878.319187,78.92555
6.8,44.7,213.4,78,,80.8,19.3,NOR,46,1429.5,21,11547.5,10.6,2008.0,1429.5,294277.8306,80.721533
6.8,44.7,213.4,78,,80.8,19.3,NOR,46,1429.5,21,11547.5,10.6,2008.0,1429.5,61719.343656,80.721533
6.7,44,208.5,76.4,,81,,NOR,,1406.8,21,13089.7,11.9,2009.0,1406.8,267393.4779,80.723858
6.7,44,208.5,76.4,,81,,NOR,,1406.8,21,13089.7,11.9,2009.0,1406.8,55372.43279,80.723858
6.6,43.3,212.7,75.3,,81.2,19.6,NOR,,1415.3,19,12780.7,11.2,2010.0,1415.3,283161.1324,80.627558
6.6,43.3,212.7,75.3,,81.2,19.6,NOR,,1415.3,19,12780.7,11.2,2010.0,1415.3,57918.006226,80.627558
6.4,43.8,208.1,75.3,,81.4,19.8,NOR,,1421.1,17,12431.9,12.1,2011.0,1421.1,307471.5702,81.896418
6.4,43.8,208.1,75.3,,81.4,19.8,NOR,,1421.1,17,12431.9,12.1,2011.0,1421.1,62077.845797,81.896418
6.2,43.5,204.2,75.8,,81.5,,NOR,46,1419.7,16,12560.9,10.2,2012.0,1419.7,327987.7159,82.054005
6.2,43.5,204.2,75.8,,81.5,,NOR,46,1419.7,16,12560.9,10.2,2012.0,1419.7,65349.216157,82.054005
6.2,42.6,196.4,75.4,,81.8,,NOR,,1408.1,15,12813.9,10.8,2013.0,1408.1,340137.9327,82.40858800000001
6.2,42.6,196.4,75.4,,81.8,,NOR,,1408.1,15,12813.9,10.8,2013.0,1408.1,66956.285962,82.40858800000001
6.1,40.2,198.2,75.2,,82.2,20.2,NOR,,1426.9,13,13473,10.5,2014.0,1426.9,338506.0445,81.947321
6.1,40.2,198.2,75.2,,82.2,20.2,NOR,,1426.9,13,13473,10.5,2014.0,1426.9,65895.667611,81.947321
6,39.7,193.2,74.8,,82.4,,NOR,46,1423.9,13,14711.2,11.1,2015.0,1423.9,313314.6431,82.371864
6,39.7,193.2,74.8,,82.4,,NOR,46,1423.9,13,14711.2,11.1,2015.0,1423.9,60357.280504999995,82.371864
6,39.2,189.8,74.3,,82.5,,NOR,,1424.4,12,,11.6,2016.0,1424.4,302263.4968,82.238991
6,39.2,189.8,74.3,,82.5,,NOR,,1424.4,12,,11.6,2016.0,1424.4,57727.940555999994,82.238991
6,38.8,,74,,82.7,,NOR,,1419.1,11,,,2017.0,1419.1,327237.5005,81.969458
6,38.8,,74,,82.7,,NOR,,1419.1,11,,,2017.0,1419.1,62012.033441,81.969458
,,,,,,,NPL,,,,,,2010.0,,,
,,,,,,,NPL,,,,,,2011.0,,,
,,,,,,,NPL,,,,,,2012.0,,,
,,,,,,,NPL,,,,,,2013.0,,,
,,,,,,,NPL,,,,,,2014.0,,,
,,,,,,,NPL,,,,,,2015.0,,,
,,,,,,,NPL,,,,,,2016.0,,,
,,,,,,,NPL,,,,,,2017.0,,,
9.2,,229.8,75.1,,80.3,19.4,NZL,62.5,1774,18.1,5830.2,11.9,2007.0,1774.0,124120.1055,71.075207
9.2,,229.8,75.1,,80.3,19.4,NZL,62.5,1774,18.1,5830.2,11.9,2007.0,1774.0,29308.171301,71.075207
9.5,,225.3,74.6,,80.5,19.5,NZL,,1761,,6124.9,12.3,2008.0,1761.0,127199.2301,72.05286
9.5,,225.3,74.6,,80.5,19.5,NZL,,1761,,6124.9,12.3,2008.0,1761.0,29782.072144,72.05286
9.3,,216.5,72.8,,80.7,,NZL,64.7,1740,,6504.1,12,2009.0,1740.0,132088.3421,72.15786
9.3,,216.5,72.8,,80.7,,NZL,64.7,1740,,6504.1,12,2009.0,1740.0,30590.167230000003,72.15786
9.6,,213.9,72.2,,80.8,,NZL,,1755,,6416.6,12.4,2010.0,1755.0,135972.6561,73.039698
9.6,,213.9,72.2,,80.8,,NZL,,1755,,6416.6,12.4,2010.0,1755.0,31164.945247000003,73.039698
9.5,,215.7,72.5,,81,,NZL,,1746,,6420.6,11.3,2011.0,1746.0,143508.2339,74.113951
9.5,,215.7,72.5,,81,,NZL,,1746,,6420.6,11.3,2011.0,1746.0,32667.478683999998,74.113951
9.2,,209.9,72,,81.2,20,NZL,64.3,1734,16.3,6575.1,12.5,2012.0,1734.0,145405.6802,74.06061700000001
9.2,,209.9,72,,81.2,20,NZL,64.3,1734,16.3,6575.1,12.5,2012.0,1734.0,32912.105077,74.06061700000001
9.2,,211.4,72.8,,81.4,20.1,NZL,64.8,1752,15.6,6425.9,11.8,2013.0,1752.0,160890.2759,71.359993
9.2,,211.4,72.8,,81.4,20.1,NZL,64.8,1752,15.6,6425.9,11.8,2013.0,1752.0,36074.052893,71.359993
9.1,38.4,210.2,74.2,,81.5,,NZL,65.1,1762,15.7,6592.4,11.5,2014.0,1762.0,168034.241,74.075216
9.1,38.4,210.2,74.2,,81.5,,NZL,65.1,1762,15.7,6592.4,11.5,2014.0,1762.0,37060.926566,74.075216
8.7,40.7,,74.3,,81.7,20.4,NZL,65.6,1757,15,6612.5,,2015.0,1757.0,172224.6753,74.72237799999999
8.7,40.7,,74.3,,81.7,20.4,NZL,65.6,1757,15,6612.5,,2015.0,1757.0,37158.228941,74.72237799999999
8.9,40.3,,75.6,,81.7,,NZL,66.8,1752,14.2,6600.3,,2016.0,1752.0,183609.9471,76.576576
8.9,40.3,,75.6,,81.7,,NZL,66.8,1752,14.2,6600.3,,2016.0,1752.0,38783.732648000005,76.576576
8.8,41.2,,76.9,,81.9,,NZL,66.6,1753,13.8,6536.7,,2017.0,1753.0,193858.4672,78.881445
8.8,41.2,,76.9,,81.9,,NZL,66.6,1753,13.8,6536.7,,2017.0,1753.0,40120.546211,78.881445
,45.1,,,,,,OAVG,,,,,,2007.0,,,72.48276
,45,,,,,,OAVG,,,,,,2008.0,,,73.268563
,44.7,,,,,,OAVG,,,,,,2009.0,,,73.788573
,44.8,,,,,,OAVG,,,,,,2010.0,,,74.921122
,44.5,,,,,,OAVG,,,,,,2011.0,,,75.097892
,44.5,,,,,,OAVG,,,,,,2012.0,,,76.433477
,44.3,,,,,,OAVG,,,,,,2013.0,,,76.721043
,43.6,,,,,,OAVG,,,,,,2014.0,,,77.533019
,43.4,,,,,,OAVG,,,,,,2015.0,,,77.601668
,43.1,,,,,,OAVG,,,,,,2016.0,,,78.017589
,42.5,,,,,,OAVG,,,,,,2017.0,,,78.270994
,,,66.4,,,,OEC,,1768,,6490.1,,2007.0,,,
,,,66.3,,,,OEC,,1766,,6726.8,,2008.0,,,
,,,64.6,,,,OEC,,1731,,7132.9,,2009.0,,,
,,,64.4,,,,OEC,,1751,,7203.4,,2010.0,,,
,,,64.7,,,,OEC,,1750,,7171.4,,2011.0,,,
,,,64.9,,,,OEC,,1748,,7232.7,,2012.0,,,
,,,65.1,,,,OEC,,1744,,7314.9,,2013.0,,,
,,,65.7,,,,OEC,,1742,,7404.3,,2014.0,,,
,,,66.3,,,,OEC,,1743,,7071.1,,2015.0,,,
,,,67,,,,OEC,,1743,,,,2016.0,,,
,,,67.7,,,,OEC,,1737,,,,2017.0,,,
,,,,,,,OECD,,,,,,2010.0,,,
,,,,,,,OECD,,,,,,2011.0,,,
,,,,,,,OECD,,,,,,2012.0,,,
,,,,,,,OECD,,,,,,2013.0,,,
,,,,,,,OECD,,,,,,2014.0,,,
,,,,,,,OECD,,,,,,2015.0,,,
,,,,,,,OECD,,,,,,2016.0,,,
,,,,,,,OECD,,,,,,2017.0,,,
,,,,,,,OECDE,,,,,,2010.0,,18166740.4238,
,,,,,,,OECDE,,,,,,2010.0,,32637.889422000004,
,,,,,,,OECDE,,,,,,2011.0,,19119695.561,
,,,,,,,OECDE,,,,,,2011.0,,34191.143698,
,,,,,,,OECDE,,,,,,2012.0,,19548848.5026,
,,,,,,,OECDE,,,,,,2012.0,,34806.982207,
,,,,,,,OECDE,,,,,,2013.0,,20387793.3747,
,,,,,,,OECDE,,,,,,2013.0,,36152.455930000004,
,,,,,,,OECDE,,,,,,2014.0,,21125923.5178,
,,,,,,,OECDE,,,,,,2014.0,,37294.374222000006,
,,,,,,,OECDE,,,,,,2015.0,,21908248.2477,
,,,,,,,OECDE,,,,,,2015.0,,38484.369291,
,,,,,,,OECDE,,,,,,2016.0,,22751011.1034,
,,,,,,,OECDE,,,,,,2016.0,,39759.401716,
,,,,,,,OECDE,,,,,,2017.0,,24143088.9165,
,,,,,,,OECDE,,,,,,2017.0,,42012.839329,
,,,,,,,OMN,,,,,,2010.0,,,
,,,,,,,OMN,,,,,,2011.0,,,
,,,,,,,OMN,,,,,,2012.0,,,
,,,,,,,OMN,,,,,,2013.0,,,
,,,,,,,OMN,,,,,,2014.0,,,
,,,,,,,OMN,,,,,,2015.0,,,
,,,,,,,OMN,,,,,,2016.0,,,
,,,,,,,OMN,,,,,,2017.0,,,
,,,,,,,PAK,,,,,,2010.0,,,
,,,,,,,PAK,,,,,,2011.0,,,
,,,,,,,PAK,,,,,,2012.0,,,
,,,,,,,PAK,,,,,,2013.0,,,
,,,,,,,PAK,,,,,,2014.0,,,
,,,,,,,PAK,,,,,,2015.0,,,
,,,,,,,PAK,,,,,,2016.0,,,
,,,,,,,PAK,,,,,,2017.0,,,
,,,,,,,PAN,,,,,,2010.0,,,
,,,,,,,PAN,,,,,,2011.0,,,
,,,,,,,PAN,,,,,,2012.0,,,
,,,,,,,PAN,,,,,,2013.0,,,
,,,,,,,PAN,,,,,,2014.0,,,
,,,,,,,PAN,,,,,,2015.0,,,
,,,,,,,PAN,,,,,,2016.0,,,
,,,,,,,PAN,,,,,,2017.0,,,
,,,,,,,PER,,,,,,2010.0,,286544.2978,
,,,,,,,PER,,,,,,2010.0,,9725.916416,
,,,,,,,PER,,,,,,2011.0,,310964.9003,
,,,,,,,PER,,,,,,2011.0,,10435.871321999999,
,,,,,,,PER,,,,,,2012.0,,336137.1143,
,,,,,,,PER,,,,,,2012.0,,11154.051917,
,,,,,,,PER,,,,,,2013.0,,361555.9504,
,,,,,,,PER,,,,,,2013.0,,11863.962003,
,,,,,,,PER,,,,,,2014.0,,376731.4462,
,,,,,,,PER,,,,,,2014.0,,12225.913761,
,,,,,,,PER,,,,,,2015.0,,,
,,,,,,,PER,,,,,,2016.0,,,
,,,,,,,PER,,,,,,2017.0,,,
,,,,,,,PHL,,,,,,2010.0,,,
,,,,,,,PHL,,,,,,2011.0,,,
,,,,,,,PHL,,,,,,2012.0,,,
,,,,,,,PHL,,,,,,2013.0,,,
,,,,,,,PHL,,,,,,2014.0,,,
,,,,,,,PHL,,,,,,2015.0,,,
,,,,,,,PHL,,,,,,2016.0,,,
,,,,,,,PHL,,,,,,2017.0,,,
,,,,,,,PNG,,,,,,2010.0,,,
,,,,,,,PNG,,,,,,2011.0,,,
,,,,,,,PNG,,,,,,2012.0,,,
,,,,,,,PNG,,,,,,2013.0,,,
,,,,,,,PNG,,,,,,2014.0,,,
,,,,,,,PNG,,,,,,2015.0,,,
,,,,,,,PNG,,,,,,2016.0,,,
,,,,,,,PNG,,,,,,2017.0,,,
10.3,67.6,260,57,,75.4,,POL,,1859,,3674.6,13.4,2007.0,1859.0,639966.8819,86.301635
10.3,67.6,260,57,,75.4,,POL,,1859,,3674.6,13.4,2007.0,1859.0,16789.98011,86.301635
10.8,67.6,255.6,59.2,,75.7,,POL,,1852,,3966.8,14.4,2008.0,1852.0,698099.5366,87.148958
10.8,67.6,255.6,59.2,,75.7,,POL,,1852,,3966.8,14.4,2008.0,1852.0,18315.13109,87.148958
10.2,66.8,251.8,59.4,,75.8,17,POL,52.2,1838,23.8,4259.4,16.3,2009.0,1838.0,734282.7574,87.972135
10.2,66.8,251.8,59.4,,75.8,17,POL,52.2,1838,23.8,4259.4,16.3,2009.0,1838.0,19080.70466,87.972135
10,66,244.2,59,,76.5,17.3,POL,,1834,,4292.7,15.9,2010.0,1834.0,800737.3078,88.514728
10,66,244.2,59,,76.5,17.3,POL,,1834,,4292.7,15.9,2010.0,1834.0,20789.191989,88.514728
10.3,65.6,238.9,59.3,,76.8,,POL,,1829,,4247.8,15.3,2011.0,1829.0,869769.8869,88.912619
10.3,65.6,238.9,59.3,,76.8,,POL,,1829,,4247.8,15.3,2011.0,1829.0,22576.179383000002,88.912619
10.2,65.1,240.6,59.7,,76.9,17.6,POL,,1824,,4340.5,15.8,2012.0,1824.0,907167.5419,89.597791
10.2,65.1,240.6,59.7,,76.9,17.6,POL,,1824,,4340.5,15.8,2012.0,1824.0,23542.002955,89.597791
10.8,64.4,234.7,60,,77.1,17.7,POL,,1821,,4612,15.5,2013.0,1821.0,940325.2559999999,90.1341457
10.8,64.4,234.7,60,,77.1,17.7,POL,,1821,,4612,15.5,2013.0,1821.0,24422.763907,90.1341457
10.5,63.5,234,61.7,,77.7,,POL,53.3,1827,22.7,4735,14.8,2014.0,1827.0,973566.3249,90.5170364
10.5,63.5,234,61.7,,77.7,,POL,53.3,1827,22.7,4735,14.8,2014.0,1827.0,25297.950445,90.5170364
10.5,63,242.7,62.9,,77.6,17.9,POL,,1834,,,13.5,2015.0,1834.0,1020174.11,90.7779741
10.5,63,242.7,62.9,,77.6,17.9,POL,,1834,,,13.5,2015.0,1834.0,26529.036797,90.7779741
10.5,62.6,236.7,64.5,,78,,POL,,1836,,,11.6,2016.0,1836.0,1053134.0113,91.3207731
10.5,62.6,236.7,64.5,,78,,POL,,1836,,,11.6,2016.0,1836.0,27406.094967,91.3207731
10.6,62.2,,66.1,,77.9,,POL,,1815,,,,2017.0,1815.0,1136645.3283,92.1113009
10.6,62.2,,66.1,,77.9,,POL,,1815,,,,2017.0,1815.0,29583.190056,92.1113009
,,,,,,,PRK,,,,,,2010.0,,,
,,,,,,,PRK,,,,,,2011.0,,,
,,,,,,,PRK,,,,,,2012.0,,,
,,,,,,,PRK,,,,,,2013.0,,,
,,,,,,,PRK,,,,,,2014.0,,,
,,,,,,,PRK,,,,,,2015.0,,,
,,,,,,,PRK,,,,,,2016.0,,,
,,,,,,,PRK,,,,,,2017.0,,,
12.6,13.8,197.6,67.6,,79.2,18.6,PRT,,1745,,6012.6,8.9,2007.0,1745.0,271041.1292,27.455581999999993
12.6,13.8,197.6,67.6,,79.2,18.6,PRT,,1745,,6012.6,8.9,2007.0,1745.0,25708.159839,27.455581999999993
12.4,13.9,198.7,68,,79.5,18.8,PRT,,1733,,6142.4,9,2008.0,1733.0,281542.5495,28.24794
12.4,13.9,198.7,68,,79.5,18.8,PRT,,1733,,6142.4,9,2008.0,1733.0,26665.771577,28.24794
12,15.2,198.3,66.1,,79.7,19,PRT,,1733,,6586.4,8.9,2009.0,1733.0,279681.5084,29.904670999999993
12,15.2,198.3,66.1,,79.7,19,PRT,,1733,,6586.4,8.9,2009.0,1733.0,26464.441285,29.904670999999993
12.2,16.5,198.4,65.3,,80,19.1,PRT,,1735,,6689.8,9.3,2010.0,1735.0,288220.2699,31.917541999999997
12.2,16.5,198.4,65.3,,80,19.1,PRT,,1735,,6689.8,9.3,2010.0,1735.0,27259.769598000003,31.917541999999997
11.9,17.8,198.7,63.8,,80.6,19.7,PRT,,1714,,6554.3,8.6,2011.0,1714.0,282620.9098,35.027519
11.9,17.8,198.7,63.8,,80.6,19.7,PRT,,1714,,6554.3,8.6,2011.0,1714.0,26769.42769,35.027519
10.9,19.1,196.7,61.4,,80.5,,PRT,,1698,,6351.4,9,2012.0,1698.0,277991.7594,37.630104
10.9,19.1,196.7,61.4,,80.5,,PRT,,1698,,6351.4,9,2012.0,1698.0,26438.140472,37.630104
10.5,20.7,195,60.6,,80.8,19.7,PRT,,1707,,6583.7,8.7,2013.0,1707.0,292135.1987,40.047516
10.5,20.7,195,60.6,,80.8,19.7,PRT,,1707,,6583.7,8.7,2013.0,1707.0,27936.006299,40.047516
10.4,21.6,194.1,62.6,,81.2,20,PRT,52.8,1714,16.8,6546.9,10.2,2014.0,1714.0,298951.673,43.280494999999995
10.4,21.6,194.1,62.6,,81.2,20,PRT,52.8,1714,16.8,6546.9,10.2,2014.0,1714.0,28742.313125,43.280494999999995
10.5,22.3,194.3,63.9,,81.2,,PRT,67.6,1722,,6418.8,9.3,2015.0,1722.0,307312.4403,45.122935999999996
10.5,22.3,194.3,63.9,,81.2,,PRT,67.6,1722,,6418.8,9.3,2015.0,1722.0,29668.804155,45.122935999999996
10.7,23.1,196,65.2,,81.2,19.9,PRT,,1725,,,8.1,2016.0,1725.0,320538.9514,46.908859
10.7,23.1,196,65.2,,81.2,19.9,PRT,,1725,,,8.1,2016.0,1725.0,31043.431449,46.908859
,23.9,,67.8,,81.5,20.2,PRT,,1727,,,,2017.0,1727.0,337616.8409,47.95327
,23.9,,67.8,,81.5,20.2,PRT,,1727,,,,2017.0,1727.0,32777.379384,47.95327
,,,,,,,PRY,,,,,,2010.0,,,
,,,,,,,PRY,,,,,,2011.0,,,
,,,,,,,PRY,,,,,,2012.0,,,
,,,,,,,PRY,,,,,,2013.0,,,
,,,,,,,PRY,,,,,,2014.0,,,
,,,,,,,PRY,,,,,,2015.0,,,
,,,,,,,PRY,,,,,,2016.0,,,
,,,,,,,PRY,,,,,,2017.0,,,
,,,,,,,QAT,,,,,,2010.0,,,
,,,,,,,QAT,,,,,,2011.0,,,
,,,,,,,QAT,,,,,,2012.0,,,
,,,,,,,QAT,,,,,,2013.0,,,
,,,,,,,QAT,,,,,,2014.0,,,
,,,,,,,QAT,,,,,,2015.0,,,
,,,,,,,QAT,,,,,,2016.0,,,
,,,,,,,QAT,,,,,,2017.0,,,
,,,,,,,ROU,,,,,,2010.0,,343515.598,
,,,,,,,ROU,,,,,,2010.0,,16966.414344999997,
,,,,,,,ROU,,,,,,2011.0,,360795.6513,
,,,,,,,ROU,,,,,,2011.0,,17907.570971,
,,,,,,,ROU,,,,,,2012.0,,379729.7919,
,,,,,,,ROU,,,,,,2012.0,,18929.530638999997,
,,,,,,,ROU,,,,,,2013.0,,395621.7783,
,,,,,,,ROU,,,,,,2013.0,,19792.281449000002,
,,,,,,,ROU,,,,,,2014.0,,410588.3739,
,,,,,,,ROU,,,,,,2014.0,,20615.540114,
,,,,,,,ROU,,,,,,2015.0,,428643.8381,
,,,,,,,ROU,,,,,,2015.0,,21627.160758,
,,,,,,,ROU,,,,,,2016.0,,470258.0727,
,,,,,,,ROU,,,,,,2016.0,,23863.058219,
,,,,,,,ROU,,,,,,2017.0,,520941.1769,
,,,,,,,ROU,,,,,,2017.0,,26589.932194999998,
,,214,,,67.7,13.9,RUS,,1999,,,28,2007.0,1999.0,2560765.9443,
,,214,,,67.7,13.9,RUS,,1999,,,28,2007.0,1999.0,17931.892943,
18,,213.7,,,68.1,14,RUS,,1997,,,26.1,2008.0,1997.0,3100122.986,
18,,213.7,,,68.1,14,RUS,,1997,,,26.1,2008.0,1997.0,21718.309609,
16.1,,216.1,,,68.8,,RUS,,1974,39.4,,25.4,2009.0,1974.0,2982070.3334,
16.1,,216.1,,,68.8,,RUS,,1974,39.4,,25.4,2009.0,1974.0,20884.988085,
15.8,42.4,211.6,,,69,14.3,RUS,,1976,,,22.5,2010.0,1976.0,3152688.2425,92.804801
15.8,42.4,211.6,,,69,14.3,RUS,,1976,,,22.5,2010.0,1976.0,22070.003077,92.804801
15.2,42.2,208.9,,,69.8,14.8,RUS,,1979,,,21,2011.0,1979.0,3475385.0302,92.7803826
15.2,42.2,208.9,,,69.8,14.8,RUS,,1979,,,21,2011.0,1979.0,24310.03713,92.7803826
14.6,42.5,205,,,70.2,,RUS,,1982,,,20,2012.0,1982.0,3692393.2951,93.0201802
14.6,42.5,205,,,70.2,,RUS,,1982,,,20,2012.0,1982.0,25784.559677,93.0201802
13.9,42,203.6,,,70.7,,RUS,,1980,,,19.3,2013.0,1980.0,3765660.8198,93.2870126
13.9,42,203.6,,,70.7,,RUS,,1980,,,19.3,2013.0,1980.0,26240.258801,93.2870126
13.8,41.8,203.5,,,70.9,,RUS,,1985,,,17.9,2014.0,1985.0,3768772.4567,93.36680559999999
13.8,41.8,203.5,,,70.9,,RUS,,1985,,,17.9,2014.0,1985.0,25797.499095,93.36680559999999
13,41.2,,,,71.3,,RUS,,1978,,,,2015.0,1978.0,3528552.9497,93.6604195
13,41.2,,,,71.3,,RUS,,1978,,,,2015.0,1978.0,24101.149881999998,93.6604195
12.1,40.9,,,,71.8,,RUS,,1974,30.3,,,2016.0,1974.0,3531999.0486,93.9760242
12.1,40.9,,,,71.8,,RUS,,1974,30.3,,,2016.0,1974.0,24080.519009,93.9760242
11.1,38.5,,,,72.6,,RUS,,1980,,,,2017.0,1980.0,,95.242795
,,,,,,,RWA,,,,,,2010.0,,,
,,,,,,,RWA,,,,,,2011.0,,,
,,,,,,,RWA,,,,,,2012.0,,,
,,,,,,,RWA,,,,,,2013.0,,,
,,,,,,,RWA,,,,,,2014.0,,,
,,,,,,,RWA,,,,,,2015.0,,,
,,,,,,,RWA,,,,,,2016.0,,,
,,,,,,,RWA,,,,,,2017.0,,,
,,,,,,,SAU,,,,,,2010.0,,1220509.1609999998,
,,,,,,,SAU,,,,,,2010.0,,44502.427615,
,,,,,,,SAU,,,,,,2011.0,,1370239.7474,
,,,,,,,SAU,,,,,,2011.0,,48524.639736000005,
,,,,,,,SAU,,,,,,2012.0,,1470995.6954,
,,,,,,,SAU,,,,,,2012.0,,50573.390658,
,,,,,,,SAU,,,,,,2013.0,,1535099.5568,
,,,,,,,SAU,,,,,,2013.0,,51264.866238999995,
,31.8,,,,,,SAU,,,,,,2014.0,,1619724.8849,54.965553
,31.8,,,,,,SAU,,,,,,2014.0,,52628.245625,54.965553
,,,,,,,SAU,,,,,,2015.0,,1704523.7903,
,,,,,,,SAU,,,,,,2015.0,,54013.880037,
,32.9,,,,,,SAU,,,,,,2016.0,,1755109.8836,56.507071999999994
,32.9,,,,,,SAU,,,,,,2016.0,,54378.699472,56.507071999999994
,,,,,,,SAU,,,,,,2017.0,,1785892.1193,
,,,,,,,SDN,,,,,,2010.0,,,
,,,,,,,SDN,,,,,,2011.0,,,
,,,,,,,SDN,,,,,,2012.0,,,
,,,,,,,SDN,,,,,,2013.0,,,
,,,,,,,SDN,,,,,,2014.0,,,
,,,,,,,SDN,,,,,,2015.0,,,
,,,,,,,SDN,,,,,,2016.0,,,
,,,,,,,SDN,,,,,,2017.0,,,
,,,,,,,SEN,,,,,,2010.0,,,
,,,,,,,SEN,,,,,,2011.0,,,
,,,,,,,SEN,,,,,,2012.0,,,
,,,,,,,SEN,,,,,,2013.0,,,
,,,,,,,SEN,,,,,,2014.0,,,
,,,,,,,SEN,,,,,,2015.0,,,
,,,,,,,SEN,,,,,,2016.0,,,
,,,,,,,SEN,,,,,,2017.0,,,
,,,,,,,SGP,,,,,,2010.0,,,
,,,,,,,SGP,,,,,,2011.0,,,
,,,,,,,SGP,,,,,,2012.0,,,
,,,,,,,SGP,,,,,,2013.0,,,
,,,,,,,SGP,,,,,,2014.0,,,
,,,,,,,SGP,,,,,,2015.0,,,
,,,,,,,SGP,,,,,,2016.0,,,
,,,,,,,SGP,,,,,,2017.0,,,
,,,,,,,SLE,,,,,,2010.0,,,
,,,,,,,SLE,,,,,,2011.0,,,
,,,,,,,SLE,,,,,,2012.0,,,
,,,,,,,SLE,,,,,,2013.0,,,
,,,,,,,SLE,,,,,,2014.0,,,
,,,,,,,SLE,,,,,,2015.0,,,
,,,,,,,SLE,,,,,,2016.0,,,
,,,,,,,SLE,,,,,,2017.0,,,
,,,,,,,SLV,,,,,,2010.0,,,
,,,,,,,SLV,,,,,,2011.0,,,
,,,,,,,SLV,,,,,,2012.0,,,
,,,,,,,SLV,,,,,,2013.0,,,
,,,,,,,SLV,,,,,,2014.0,,,
,,,,,,,SLV,,,,,,2015.0,,,
,,,,,,,SLV,,,,,,2016.0,,,
,,,,,,,SLV,,,,,,2017.0,,,
,,,,,,,SOM,,,,,,2010.0,,,
,,,,,,,SOM,,,,,,2011.0,,,
,,,,,,,SOM,,,,,,2012.0,,,
,,,,,,,SOM,,,,,,2013.0,,,
,,,,,,,SOM,,,,,,2014.0,,,
,,,,,,,SOM,,,,,,2015.0,,,
,,,,,,,SOM,,,,,,2016.0,,,
,,,,,,,SOM,,,,,,2017.0,,,
,,,,,,,SRB,,,,,,2010.0,,,
,,,,,,,SRB,,,,,,2011.0,,,
,,,,,,,SRB,,,,,,2012.0,,,
,,,,,,,SRB,,,,,,2013.0,,,
,,,,,,,SRB,,,,,,2014.0,,,
,,,,,,,SRB,,,,,,2015.0,,,
,,,,,,,SRB,,,,,,2016.0,,,
,,,,,,,SRB,,,,,,2017.0,,,
10.7,,254.9,60.7,,74.5,,SVK,,1791,,3635.5,,2007.0,1791.0,113754.5824,89.159355
10.7,,254.9,60.7,,74.5,,SVK,,1791,,3635.5,,2007.0,1791.0,21079.06032,89.159355
11.2,,251.5,62.2,,75,15.8,SVK,51.5,1793,,3847.1,10.7,2008.0,1793.0,127442.7829,89.933922
11.2,,251.5,62.2,,75,15.8,SVK,51.5,1793,,3847.1,10.7,2008.0,1793.0,23574.932189,89.933922
